RSID	#STUDY	PVALUE_FE	BETA_FE	STD_FE	PVALUE_RE	BETA_RE	STD_RE	PVALUE_RE2	STAT1_RE2	STAT2_RE2	PVALUE_BE	I_SQUARE	Q	PVALUE_Q	TAU_SQUARE	PVALUES_OF_STUDIES(Tab_delimitered)	MVALUES_OF_STUDIES(Tab_delimitered)
11	40	0	0.0909877	0.0066626	2.38367E-08	0.100817	0.0180625	0	186.499	101.626	NA	80.9925	205.182	0	0.0077286	3.03295E-08	2.37994E-08	5.25287E-08	6.244E-08	2.0623E-08	1.84598E-08	1.21261E-08	1.41728E-07	1.11439E-08	4.72756E-08	0.274963	0.78627	1.63251E-05	0.101656	0.000187085	0.109847	0.00716257	0.30975	0.0767285	0.0211443	0.0222661	0.567814	0.518975	0.688254	0.354132	0.0868439	0.51474	0.476434	0.0346425	0.793356	0.835529	0.58374	0.890021	1	0.45245	0.631312	0.0191605	0.207079	0.0215693	0.445687	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.394	0.987	0.765	0.973	0.764	0.921	0.616	0.801	0.881	0.000	0.000	0.000	0.000	0.000	0.010	0.000	0.000	0.065	0.000	0.387	0.471	0.377	0.327	0.541	0.217	0.034	0.107	0.876	0.544	
12	40	0	0.0838742	0.00666549	1.59467E-08	0.101006	0.0178738	0	158.341	110.998	NA	80.5341	200.35	0	0.00751039	2.3808E-08	1.31846E-08	1.35762E-08	2.25229E-08	1.12617E-07	6.7646E-06	4.55302E-08	2.59137E-08	2.80048E-08	2.00819E-08	0.547721	0.380198	0.0715048	0.071907	0.103986	0.000680835	0.0777295	0.303914	0.0164035	0.0305374	0.523158	0.411644	0.252388	0.362691	0.0997454	0.360462	0.470172	0.913591	0.723182	0.757034	0.393905	0.216119	0.83615	0.366521	0.572335	0.398135	0.404987	0.0314924	0.0228055	0.217794	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.530	0.604	0.821	0.822	0.789	0.967	0.817	0.658	0.911	0.872	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.609	0.708	0.319	0.620	0.235	0.604	0.184	0.872	0.892	0.705	
13	40	0	0.0904653	0.00665542	2.10019E-09	0.10229	0.0170772	0	184.762	97.4905	NA	78.623	182.439	0	0.00665633	7.89384E-08	1.7546E-08	1.23934E-08	1.32641E-08	2.65773E-08	2.93707E-08	1.20187E-08	1.11608E-08	8.67169E-08	1.11734E-08	0.453241	0.040832	0.0340613	0.733132	0.733132	0.0276733	0.0281117	0.00662102	0.0610758	0.260158	0.687399	0.0398259	0.507793	0.70958	0.975404	0.688	0.288633	0.37973	0.93825	0.678674	0.114426	0.892329	0.446576	0.890021	0.267875	0.270623	0.0979616	0.538712	0.023875	0.210831	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.550	0.855	0.872	0.442	0.450	0.876	0.879	0.932	0.833	0.661	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.773	0.312	0.570	0.319	0.662	0.655	0.783	0.526	0.874	0.114	
14	40	0	0.0862528	0.00665576	2.08479E-08	0.0978811	0.0174638	0	167.939	89.7686	NA	79.5828	191.015	0	0.0070554	1.25836E-08	5.16547E-08	3.76341E-08	2.53667E-08	3.08896E-07	8.21125E-07	2.35917E-07	2.30971E-07	1.03994E-06	7.69001E-08	0.116382	0.0879222	0.0936825	2.58485E-06	0.0857697	0.00625922	0.0103712	0.00573464	0.0500984	0.119495	0.78151	0.210244	0.877054	0.829413	0.258647	0.205994	0.0418761	0.828872	0.477202	0.663808	0.944152	0.432883	0.839235	0.430693	0.0450115	0.303914	0.839235	0.363592	0.454787	0.495702	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.752	0.777	0.770	0.992	0.790	0.924	0.898	0.924	0.827	0.750	0.000	0.002	0.000	0.000	0.001	0.003	0.000	0.000	0.000	0.000	0.364	0.558	0.295	0.553	0.052	0.141	0.393	0.171	0.556	0.522	
15	40	0	0.0837929	0.00665175	2.56246E-07	0.0948261	0.0184018	0	158.687	118.356	NA	81.8298	214.638	0	0.00814159	1.3753E-08	3.90914E-08	4.04685E-07	1.75464E-08	4.62683E-08	1.51842E-08	1.78627E-08	5.14641E-08	9.76363E-08	1.40752E-08	0.30975	0.00588636	0.00751357	0.162616	0.0515424	0.122989	0.0148589	0.0335882	0.0371517	0.00456233	0.186005	0.676652	0.315257	0.168213	0.396586	0.0277742	0.56956	0.469553	0.419952	0.0928949	0.784098	0.405911	0.0328183	0.944033	0.891036	1	0.945907	0.684209	0.490214	0.13812	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.617	0.922	0.914	0.716	0.825	0.746	0.897	0.858	0.848	0.935	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.266	0.161	0.854	0.320	0.372	0.337	0.307	0.230	0.527	0.088	
16	40	0	0.0800285	0.00665825	1.79721E-06	0.0858901	0.0179875	0	144.467	111.993	NA	80.8914	204.096	0	0.00766761	2.44583E-07	3.98456E-07	2.03097E-08	3.27639E-08	1.01582E-08	1.78199E-08	1.3522E-06	5.04552E-08	4.19721E-08	9.30401E-08	0.0642975	0.682691	0.0454232	0.637568	0.00837095	0.108328	0.181403	0.00165702	0.0749479	0.737259	0.024957	0.757999	0.877359	0.478085	0.805124	0.723603	0.0150425	0.612133	0.170851	0.723553	0.160252	0.0362663	0.534994	0.635417	0.174653	0.25464	0.726702	0.219425	0.89142	1	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.797	0.426	0.815	0.439	0.903	0.740	0.673	0.947	0.775	0.241	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.004	0.000	0.082	0.835	0.180	0.430	0.687	0.124	0.240	0.645	0.344	0.316	
17	40	0	0.0995894	0.00665514	1.66367E-12	0.110012	0.0155822	0	223.93	60.6547	NA	74.0877	150.508	5.10703E-15	0.00517411	2.59778E-08	2.52718E-06	9.57315E-08	2.29241E-08	2.54682E-08	1.81659E-08	3.80303E-08	6.7663E-08	9.21746E-08	1.17151E-08	0.0104923	0.00847599	0.0365642	0.00119766	0.00777131	0.685181	0.012491	0.0806043	0.00189034	0.084476	0.486978	0.506584	0.950714	0.300551	0.229823	0.722272	0.112528	0.447336	0.431514	0.0149765	0.58374	0.268804	0.151637	0.730325	0.732226	0.414456	0.6811	0.785569	0.213526	0.224065	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.917	0.924	0.862	0.961	0.928	0.479	0.906	0.809	0.956	0.805	0.000	0.000	0.000	0.001	0.002	0.000	0.012	0.000	0.000	0.344	0.521	0.139	0.743	0.465	0.471	0.587	0.273	0.436	0.128	0.695	
18	40	0	0.0745507	0.00665272	1.43158E-05	0.0791435	0.0182402	0	125.575	123.612	NA	81.4691	210.46	0	0.00795025	2.26868E-07	2.61742E-08	2.64441E-08	4.77589E-08	1.77565E-07	2.09095E-08	7.90078E-07	5.76401E-08	2.25132E-08	3.35624E-08	0.0276733	0.0190174	0.684699	0.352766	0.0267708	0.893167	0.0254336	0.0562398	0.385914	0.587001	0.829878	0.0863926	0.987667	0.40674	0.299897	0.0853649	0.377488	0.666388	0.528615	0.133445	0.945241	0.196816	0.37024	0.728302	0.294534	0.834889	0.584413	0.491841	0.617678	0.273263	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.839	0.864	0.403	0.553	0.848	0.342	0.851	0.796	0.544	0.446	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.320	0.096	0.552	0.238	0.598	0.364	0.446	0.489	0.447	0.117	
19	40	0	0.085608	0.00666199	4.87161E-08	0.092316	0.0169203	0	165.128	91.622	NA	78.1633	178.598	0	0.00649078	1.11829E-08	3.01807E-08	1.191E-06	1.12183E-08	6.24497E-06	5.57519E-08	1.90153E-08	1.01682E-07	1.37012E-08	5.25287E-08	0.107808	0.0926891	0.041868	0.0470369	0.0127705	0.221792	0.199034	0.230338	0.735687	0.0819689	0.0547272	0.865086	0.232594	0.757284	0.926009	0.92613	0.354546	0.817276	0.1851	0.331071	0.584413	0.677088	0.0153123	0.837045	0.627423	0.73444	0.244845	0.117019	0.112404	0.0767285	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.761	0.779	0.828	0.824	0.896	0.669	0.685	0.667	0.422	0.787	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.003	0.001	0.489	0.236	0.031	0.397	0.235	0.257	0.658	0.748	0.752	0.788	
20	40	0	0.0839735	0.00665869	6.5571E-09	0.107982	0.0186116	0	159.04	115.827	NA	82.2381	219.57	0	0.00838766	2.29822E-07	7.61796E-08	1.51505E-08	5.50976E-08	1.86461E-08	1.31139E-08	1.33959E-05	1.09894E-08	2.69123E-08	9.16583E-08	0.0333477	0.0101272	0.0315933	0.000152166	0.0202251	8.45381E-06	0.00482036	0.017361	0.691551	0.220224	0.987747	0.623003	0.557226	0.329677	0.395868	0.589947	0.589421	0.199289	0.142178	0.889398	1	0.154443	0.277428	0.778633	0.45245	0.785922	0.538712	0.144808	0.102834	0.888694	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.878	0.922	0.876	0.977	0.898	0.990	0.941	0.896	0.460	0.699	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.369	0.748	0.138	0.448	0.581	0.292	0.530	0.755	0.798	0.406	
21	40	0	0.0864882	0.00665594	3.62426E-07	0.0924981	0.0181807	0	168.848	96.8872	NA	81.3217	208.799	0	0.00788084	2.76589E-08	2.73859E-08	2.52439E-08	6.34579E-08	1.1785E-07	1.71116E-08	5.49283E-08	6.76304E-08	5.17928E-07	1.05216E-05	0.000326599	0.0916717	0.00462718	0.00835119	0.78627	0.140996	0.00355529	7.47744E-05	0.350107	0.000528034	0.0918033	0.379006	0.0941297	0.987706	0.517139	0.113301	0.178945	0.371087	0.234185	0.93828	0.0587333	1	0.73444	0.492636	0.173193	0.367471	0.447453	0.29553	0.675232	0.537991	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.964	0.755	0.919	0.900	0.372	0.705	0.928	0.977	0.551	0.962	0.000	0.000	0.015	0.000	0.000	0.007	0.003	0.000	0.002	0.000	0.045	0.309	0.395	0.168	0.080	0.138	0.159	0.120	0.216	0.466	
22	40	0	0.089501	0.00665981	5.08719E-09	0.0969653	0.0165914	0	180.606	79.5535	NA	77.2279	171.262	0	0.00614577	8.56461E-07	7.52981E-08	2.10182E-08	5.5868E-08	3.27693E-08	4.1965E-08	1.87362E-06	3.91452E-08	1.44021E-08	1.65997E-08	0.0215693	0.0849632	0.0149901	0.132076	0.0162513	0.0129777	0.00410385	0.788553	0.425723	0.458454	0.478169	0.723281	0.770669	0.877172	0.655276	0.403678	0.253528	0.665316	0.122836	0.987674	0.100451	0.88698	0.216119	0.00640539	0.329374	0.238672	0.211741	0.735278	0.373754	0.497883	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.875	0.785	0.892	0.739	0.887	0.892	0.929	0.397	0.548	0.539	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.008	0.000	0.069	0.306	0.662	0.921	0.148	0.662	0.673	0.411	0.148	0.183	
23	40	0	0.0877964	0.00665926	9.13165E-08	0.0918034	0.0171813	0	173.821	91.7035	NA	78.8575	184.462	0	0.0067581	1.93661E-08	5.80231E-07	7.48354E-08	2.02965E-07	1.57688E-08	3.6561E-08	2.21816E-08	7.43245E-08	1.87406E-08	1.3759E-08	0.892672	0.00074196	0.0772316	0.00093574	0.0710977	0.0211443	0.0195443	0.348714	0.157755	0.235827	0.877737	0.301886	0.0559243	0.569345	0.877313	0.889077	0.586475	0.338458	0.0627547	0.599492	0.127024	0.410339	0.499966	0.448317	0.403098	0.781712	0.725025	0.944269	0.786949	0.441043	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.340	0.957	0.763	0.953	0.781	0.863	0.870	0.562	0.684	0.628	0.000	0.000	0.033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.073	0.525	0.487	0.523	0.157	0.251	0.239	0.294	0.242	0.161	
24	40	0	0.0901459	0.00666063	3.79179E-09	0.105331	0.0178738	0	183.173	95.12	NA	80.5514	200.529	0	0.00750792	6.00533E-08	3.14604E-08	1.31002E-07	1.43656E-08	4.68594E-08	3.59974E-08	4.75631E-07	1.13213E-08	4.18948E-08	1.0763E-06	0.00501111	0.276617	0.00193345	0.30975	7.51225E-06	0.00337842	0.000900334	0.45702	0.0425433	0.0482115	0.420954	0.757102	0.142369	0.665676	0.86484	0.0120264	0.688028	0.84037	0.100186	0.816292	0.838175	0.126269	0.578737	0.128508	0.579485	0.263047	0.207079	0.412022	0.119495	0.682169	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.938	0.656	0.953	0.638	0.988	0.939	0.965	0.562	0.850	0.837	0.000	0.000	0.000	0.000	0.000	0.440	0.000	0.000	0.015	0.000	0.308	0.752	0.521	0.093	0.526	0.144	0.693	0.186	0.763	0.256	
25	40	0	0.0847602	0.00665605	2.53991E-08	0.0993882	0.0178418	0	162.162	101.927	NA	80.519	200.195	0	0.00748194	3.2359E-08	2.92763E-08	3.21799E-07	1.42751E-08	6.45842E-08	2.54364E-06	7.33023E-07	1.4366E-07	1.89278E-08	8.36731E-08	0.056413	0.00082912	0.0237875	0.040832	0.00137106	0.154443	0.0186588	1	0.000609791	0.224065	0.459417	0.82892	0.0376355	0.0297068	0.877793	0.987693	0.516014	0.601579	0.746247	0.0688644	0.632531	0.367471	0.331316	0.780433	0.335943	0.113086	0.117019	0.729329	0.294534	0.365559	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.826	0.962	0.874	0.850	0.957	0.729	0.884	0.348	0.965	0.683	0.000	0.000	0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.239	0.600	0.158	0.433	0.157	0.764	0.746	0.450	0.643	0.168	
26	40	0	0.0966968	0.00665321	7.73756E-11	0.10122	0.0155588	0	211.233	63.0525	NA	73.9773	149.869	6.55032E-15	0.00514174	1.13809E-08	1.0876E-08	1.76307E-06	2.45751E-08	1.66082E-08	1.94032E-07	1.3721E-08	1.14938E-08	4.46702E-08	7.17932E-07	0.0217795	0.0191945	0.736486	0.0120654	0.109847	0.225529	0.0529264	0.00196529	0.0113181	0.142144	0.27555	0.39734	0.913549	0.212889	0.72343	0.987682	0.00982046	0.216571	0.914055	0.487394	0.238672	0.51907	0.782933	1	0.0187056	0.836453	0.48593	0.83137	0.944932	0.581661	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.879	0.884	0.438	0.900	0.766	0.679	0.827	0.944	0.906	0.735	0.001	0.000	0.000	0.003	0.000	0.000	0.523	0.004	0.000	0.000	0.666	0.535	0.300	0.357	0.041	0.409	0.543	0.415	0.344	0.227	
27	40	0	0.0795873	0.00665329	4.67086E-06	0.0805489	0.0175907	0	143.092	112.49	NA	79.9643	194.653	0	0.00721842	4.77384E-08	6.78193E-08	7.94118E-08	2.80048E-08	1.29812E-07	2.15277E-08	1.49956E-08	3.6334E-08	1.18341E-08	1.252E-08	0.079191	1	0.0978557	0.315737	0.0404806	0.492636	0.73444	0.127243	0.158392	0.41901	0.387539	0.458476	0.323061	0.431645	0.950771	0.144512	0.733569	0.865226	0.185595	0.675463	0.674595	0.890021	0.156456	0.132076	0.303914	0.632531	0.416784	0.115086	0.838714	0.945631	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.760	0.305	0.742	0.566	0.811	0.482	0.383	0.705	0.677	0.517	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.410	0.335	0.679	0.069	0.119	0.423	0.515	0.718	0.254	0.318	
28	40	0	0.0800625	0.00665172	1.87108E-05	0.0796879	0.0186198	0	144.874	119.865	NA	82.2651	219.906	0	0.00838602	1.23507E-08	1.04305E-08	1.65828E-06	3.33048E-08	1.23507E-08	1.5525E-08	1.98682E-07	1.20732E-08	1.57592E-08	2.11871E-08	0.148691	0.840703	0.0353565	0.0181104	0.0518941	0.838714	0.136731	0.00899291	0.308952	0.000295496	0.487269	0.712427	0.498237	0.950827	0.527419	0.548359	0.0193751	0.448797	0.877635	0.212162	0.335943	0.888694	0.890231	0.37787	0.677688	0.887982	0.0129777	0.174653	0.781712	0.631312	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.674	0.322	0.820	0.859	0.792	0.241	0.674	0.895	0.559	0.965	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.119	0.258	0.311	0.532	0.195	0.256	0.022	0.077	0.222	0.406	
29	40	0	0.0870467	0.00665371	1.35451E-07	0.0957011	0.0181551	0	171.15	101.65	NA	81.2848	208.387	0	0.00785637	5.04573E-07	1.61006E-08	1.68548E-06	3.72749E-08	3.51744E-08	1.02154E-07	1.05649E-08	2.52645E-08	1.78985E-08	1.13809E-08	0.00236211	0.0374413	0.0299957	0.460523	4.27584E-06	0.15711	0.209987	0.00125368	0.00810662	0.234082	0.0981784	0.950822	0.568293	0.46714	0.04076	0.913709	0.926172	0.688506	0.610186	0.204032	0.177462	0.487681	0.785569	0.536515	0.242269	0.574008	1	0.409479	0.098594	0.129238	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.944	0.829	0.847	0.513	0.990	0.704	0.663	0.955	0.913	0.642	0.000	0.000	0.000	0.000	0.063	0.000	0.000	0.000	0.000	0.000	0.091	0.172	0.252	0.481	0.115	0.201	0.328	0.534	0.066	0.717	
